0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SRX2524365,hg38,TFs and others,MYB,Blood,MV-4-11,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"16253362,95.2,6.6,344",GSM2471419: MYB ChIP MYBMIM replicate 2; Homo sapiens; ChIP-Seq,source_name=MV-411,cell type=leukemia cell line,treatment=MYBMIM peptide,"chip antibody=Abcam ab45150 Anti-v-Myb and c-Myb, rabbit monoclonal, Clone #EP769Y, lot # GR246427-10",,
SRX2524366,hg38,TFs and others,MYB,Blood,MV-4-11,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"17176355,96.3,4.8,392",GSM2471420: MYB ChIP MYBMIM replicate 3; Homo sapiens; ChIP-Seq,source_name=MV-411,cell type=leukemia cell line,treatment=MYBMIM peptide,"chip antibody=Abcam ab45150 Anti-v-Myb and c-Myb, rabbit monoclonal, Clone #EP769Y, lot # GR246427-10",,
SRX2527755,hg38,TFs and others,Epitope tags,Bone,A-673,Primary Tissue=Skeletal Muscle|Tissue Diagnosis=Rhabdomyosarcoma,"27679966,97.7,39.4,740",GSM2472081: HA ChIP-seq in A673 cell line infected with GFP; Homo sapiens; ChIP-Seq,source_name=A673,chip antibody=HA (ROCHE #11867423001),source_type=cell line,,,
SRX2527756,hg38,TFs and others,Epitope tags,Bone,A-673,Primary Tissue=Skeletal Muscle|Tissue Diagnosis=Rhabdomyosarcoma,"20691171,97.3,16.0,3519",GSM2472082: HA ChIP-seq in A673 cell line infected with HA-EWSR1; Homo sapiens; ChIP-Seq,source_name=A673,chip antibody=HA (ROCHE #11867423001),source_type=cell line,,,
SRX2527757,hg38,TFs and others,SMARCA2,Neural,SK-N-MC,Primary Tissue=Brain|Site of Extraction=Brain|Tissue Diagnosis=neuroepithelioma,"29187612,94.5,16.3,2340",GSM2472119: SMARCA2 ChIP-seq in SKNMC cell line infected with shEWSFLI1; Homo sapiens; ChIP-Seq,source_name=SKNMC,chip antibody=SMARCA2 (Active Motif #39805),source_type=cell line,,,
SRX2527758,hg38,TFs and others,SMARCA2,Neural,SK-N-MC,Primary Tissue=Brain|Site of Extraction=Brain|Tissue Diagnosis=neuroepithelioma,"28878439,95.0,31.7,1065",GSM2472120: SMARCA2 ChIP-seq in SKNMC cell line infected with shGFP; Homo sapiens; ChIP-Seq,source_name=SKNMC,chip antibody=SMARCA2 (Active Motif #39805),source_type=cell line,,,
SRX2527759,hg38,TFs and others,SMARCC1,Neural,SK-N-MC,Primary Tissue=Brain|Site of Extraction=Brain|Tissue Diagnosis=neuroepithelioma,"64809002,93.6,40.5,7940",GSM2472121: BAF155 ChIP-seq in SKNMC cell line; Homo sapiens; ChIP-Seq,source_name=SKNMC,chip antibody=BAF155 (generated in-house epitope=aa924-1004; C-terminus),source_type=cell line,,,
SRX2527760,hg38,TFs and others,SMARCC1,Neural,SK-N-MC,Primary Tissue=Brain|Site of Extraction=Brain|Tissue Diagnosis=neuroepithelioma,"75003930,94.3,60.3,1348",GSM2472122: BAF155 ChIP-seq in SKNMC cell line infected with shEWSFLI1; Homo sapiens; ChIP-Seq,source_name=SKNMC,chip antibody=BAF155 (generated in-house epitope=aa924-1004; C-terminus),source_type=cell line,,,
SRX2527761,hg38,TFs and others,SMARCC1,Neural,SK-N-MC,Primary Tissue=Brain|Site of Extraction=Brain|Tissue Diagnosis=neuroepithelioma,"81960758,94.5,55.1,1864",GSM2472123: BAF155 ChIP-seq in SKNMC cell line infected with shGFP; Homo sapiens; ChIP-Seq,source_name=SKNMC,chip antibody=BAF155 (generated in-house epitope=aa924-1004; C-terminus),source_type=cell line,,SRX2529721,hg38
SRX2529781,hg38,TFs and others,Epitope tags,Blood,RAJI,Primary Tissue=Blood|Tissue Diagnosis=Malignant Lymphoma - Burkitts Type,"60481289,98.4,65.9,18634",GSM2473252: rWT PolII ChIP replicate1; Homo sapiens; ChIP-Seq,source_name=Raji B cells,"chip antibody=HA (Abcam, ab9110, lot GR235874-8)",genotype=rWT,,,
SRX2529782,hg38,TFs and others,Epitope tags,Blood,RAJI,Primary Tissue=Blood|Tissue Diagnosis=Malignant Lymphoma - Burkitts Type,"79025534,98.2,59.3,22797",GSM2473253: rWT PolII ChIP replicate2; Homo sapiens; ChIP-Seq,source_name=Raji B cells,"chip antibody=HA (Abcam, ab9110, lot GR235874-8)",genotype=rWT,,,
SRX2529783,hg38,TFs and others,Epitope tags,Blood,RAJI,Primary Tissue=Blood|Tissue Diagnosis=Malignant Lymphoma - Burkitts Type,"45842110,97.1,72.0,3052",GSM2473254: YFFF PolII ChIP replicate1; Homo sapiens; ChIP-Seq,source_name=Raji B cells,"chip antibody=HA (Abcam, ab9110, lot GR235874-8)",genotype=YFFF,,,
SRX2529784,hg38,TFs and others,Epitope tags,Blood,RAJI,Primary Tissue=Blood|Tissue Diagnosis=Malignant Lymphoma - Burkitts Type,"43539900,98.3,71.1,728",GSM2473255: YFFF PolII ChIP replicate2; Homo sapiens; ChIP-Seq,source_name=Raji B cells,"chip antibody=HA (Abcam, ab9110, lot GR235874-8)",genotype=YFFF,,,
SRX253212,hg38,TFs and others,ZFX,Neural,Daoy,Primary Tissue=Brain: Cerebellum|Tissue Diagnosis=Medulloblastoma,"27481338,95.9,4.8,3414",GSM1103555: DAOY ZFX ChIPseq; Homo sapiens; ChIP-Seq,source_name=DAOY cells,cell type=medulloblastoma cell line,cell line=DAOY,chip antibody=ZFX,,
SRX253227,hg38,TFs and others,SSRP1,Others,Fibrosarcoma,"MeSH Description=A sarcoma derived from deep fibrous tissue, characterized by bundles of immature proliferating fibroblasts with variable collagen formation, which tends to invade locally and metastasize by the bloodstream. (Stedman, 25th ed)","98145434,95.0,14.2,4109",GSM1103543: SSRP1 ChIPSeq 1; Homo sapiens; ChIP-Seq,GEO Accession=GSM1103543,tissue origin=derived from biopsy of fibrosarcoma of Human male,treatment=none,"antibody=SSRP1 (Biolegend, cat#609702, clone:10D1)",,
SRX253228,hg38,TFs and others,SSRP1,Others,Fibrosarcoma,"MeSH Description=A sarcoma derived from deep fibrous tissue, characterized by bundles of immature proliferating fibroblasts with variable collagen formation, which tends to invade locally and metastasize by the bloodstream. (Stedman, 25th ed)","98560640,93.9,31.8,3708",GSM1103544: SSRP1 ChIPSeq 2; Homo sapiens; ChIP-Seq,GEO Accession=GSM1103544,tissue origin=derived from biopsy of fibrosarcoma of Human male,treatment=none,"antibody=SSRP1 (Biolegend, cat#609702, clone:10D1)",,
SRX253229,hg38,TFs and others,SSRP1,Others,Fibrosarcoma,"MeSH Description=A sarcoma derived from deep fibrous tissue, characterized by bundles of immature proliferating fibroblasts with variable collagen formation, which tends to invade locally and metastasize by the bloodstream. (Stedman, 25th ed)","118434326,95.4,37.2,3160",GSM1103545: SSRP1 ChIPSeq 3; Homo sapiens; ChIP-Seq,GEO Accession=GSM1103545,tissue origin=derived from biopsy of fibrosarcoma of Human male,treatment=none,"antibody=SSRP1 (Biolegend, cat#609702, clone:10D1)",,
SRX253230,hg38,TFs and others,SSRP1,Others,Fibrosarcoma,"MeSH Description=A sarcoma derived from deep fibrous tissue, characterized by bundles of immature proliferating fibroblasts with variable collagen formation, which tends to invade locally and metastasize by the bloodstream. (Stedman, 25th ed)","100555853,98.1,11.9,5670",GSM1103546: CX137 SSRP1 ChIPSeq 1; Homo sapiens; ChIP-Seq,GEO Accession=GSM1103546,tissue origin=derived from biopsy of fibrosarcoma of Human male,treatment=curaxin,"antibody=SSRP1 (Biolegend, cat#609702, clone:10D1)",,
SRX253231,hg38,TFs and others,SSRP1,Others,Fibrosarcoma,"MeSH Description=A sarcoma derived from deep fibrous tissue, characterized by bundles of immature proliferating fibroblasts with variable collagen formation, which tends to invade locally and metastasize by the bloodstream. (Stedman, 25th ed)","89025485,96.0,32.1,4563",GSM1103547: CX137 SSRP1 ChIPSeq 2; Homo sapiens; ChIP-Seq,GEO Accession=GSM1103547,tissue origin=derived from biopsy of fibrosarcoma of Human male,treatment=curaxin,"antibody=SSRP1 (Biolegend, cat#609702, clone:10D1)",,
SRX253232,hg38,TFs and others,SSRP1,Others,Fibrosarcoma,"MeSH Description=A sarcoma derived from deep fibrous tissue, characterized by bundles of immature proliferating fibroblasts with variable collagen formation, which tends to invade locally and metastasize by the bloodstream. (Stedman, 25th ed)","122395738,95.5,34.5,6367",GSM1103548: CX137 SSRP1 ChIPSeq 3; Homo sapiens; ChIP-Seq,GEO Accession=GSM1103548,tissue origin=derived from biopsy of fibrosarcoma of Human male,treatment=curaxin,"antibody=SSRP1 (Biolegend, cat#609702, clone:10D1)",,
SRX2533037,hg38,TFs and others,SIRT1,Digestive tract,HCT 116,Primary Tissue=Colon|Tissue Diagnosis=Carcinoma,"43467408,36.9,12.5,4169",GSM2474864: HCT116 T530 pSIRT1; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from HCT116 wt,cell line=HCT116,cell type=Colon carcinoma,"chip antibody=anti-T530 phosphorylated SIRT1 antibody (ab156585, Abcam)",,
SRX2533038,hg38,TFs and others,MCM2,Digestive tract,HCT 116,Primary Tissue=Colon|Tissue Diagnosis=Carcinoma,"31410092,33.5,2.6,26523",GSM2474865: HCT116 S139 pMCM2; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from HCT116 wt,cell line=HCT116,cell type=Colon carcinoma,"chip antibody=anti-S139 phosphorylated MCM2 antibody (12958S, Cell signaling)",,
SRX2533040,hg38,TFs and others,SIRT1,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"32400260,12.2,5.7,2194",GSM2474867: K562 G1 T530 pSIRT1; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt G1 phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-T530 phosphorylated SIRT1 antibody (ab156585, Abcam)",,
SRX2533041,hg38,TFs and others,SIRT1,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"17157322,22.5,12.1,8271",GSM2474868: K562 earlyS T530 pSIRT1; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt early S phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-T530 phosphorylated SIRT1 antibody (ab156585, Abcam)",,
SRX2533042,hg38,TFs and others,SIRT1,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"28425336,5.3,1.2,680",GSM2474869: K562 middleS T530 pSIRT1; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt middle S phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-T530 phosphorylated SIRT1 antibody (ab156585, Abcam)",,
SRX2533043,hg38,TFs and others,SIRT1,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"24193243,41.3,3.3,9554",GSM2474870: K562 lateS T530 pSIRT1; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt late S phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-T530 phosphorylated SIRT1 antibody (ab156585, Abcam)",,
SRX2533044,hg38,TFs and others,SIRT1,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"17404421,24.9,8.6,7260",GSM2474871: K562 G2 T530 pSIRT1; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt G2 phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-T530 phosphorylated SIRT1 antibody (ab156585, Abcam)",,
SRX2533045,hg38,TFs and others,MCM2,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"48107870,0.0,0.0,0",GSM2474872: K562 G1 S139 pMCM2; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt G1 phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-S139 phosphorylated MCM2 antibody (12958S, Cell signaling)",,
SRX2533046,hg38,TFs and others,MCM2,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"46934344,0.0,0.0,0",GSM2474873: K562 earlyS S139 pMCM2; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt early S phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-S139 phosphorylated MCM2 antibody (12958S, Cell signaling)",,
SRX2533047,hg38,TFs and others,MCM2,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"48381844,0.0,0.0,0",GSM2474874: K562 middleS S139 pMCM2; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt middle S phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-S139 phosphorylated MCM2 antibody (12958S, Cell signaling)",,
SRX2533048,hg38,TFs and others,MCM2,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"43739163,0.0,0.0,0",GSM2474875: K562 lateS S139 pMCM2; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt late S phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-S139 phosphorylated MCM2 antibody (12958S, Cell signaling)",,
SRX2533049,hg38,TFs and others,MCM2,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"45445067,0.0,0.0,0",GSM2474876: K562 G2 S139 pMCM2; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt G2 phase,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-S139 phosphorylated MCM2 antibody (12958S, Cell signaling)",,
SRX2533050,hg38,TFs and others,SIRT1,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"38478682,0.0,0.0,0",GSM2474877: K562 T530 pSIRT1; Homo sapiens; ChIP-Seq,source_name=ChipSeq reads from K562 wt,cell line=K562,cell type=Chronic myelogenous leukemia,"chip antibody=anti-T530 phosphorylated SIRT1 antibody (ab156585, Abcam)",,
SRX2533317,hg38,TFs and others,BRF1,Pluripotent stem cell,hESC H9,,"20471150,80.4,32.9,899",GSM2475073: H9 ESCs TFIIIB ChIP-seq (BRF1) rep1; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIB Bethyl #A301-228A,,,,
SRX2533318,hg38,TFs and others,BRF1,Pluripotent stem cell,hESC H9,,"21151142,80.6,41.8,1141",GSM2475074: H9 ESCs TFIIIB ChIP-seq (BRF1) rep2; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIB Bethyl #A301-228A,,,,
SRX2533319,hg38,TFs and others,BRF1,Pluripotent stem cell,hESC H9,,"28550401,69.8,56.7,745",GSM2475075: Activin A TFIIIB ChIP-seq (BRF1) rep1; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIB Bethyl #A301-228A,,,,
SRX2533320,hg38,TFs and others,BRF1,Pluripotent stem cell,hESC H9,,"26743360,60.7,61.2,735",GSM2475076: Activin A TFIIIB ChIP-seq (BRF1) rep2; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIB Bethyl #A301-228A,,,,
SRX2533321,hg38,TFs and others,GTF3C1,Pluripotent stem cell,hESC H9,,"14418611,74.0,12.8,1958",GSM2475077: H9 ESCs TFIIIC ChIP-seq (TFIIIC-110) rep1; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIC Santa Cruz sc-81406,,,,
SRX2533322,hg38,TFs and others,GTF3C1,Pluripotent stem cell,hESC H9,,"15200214,69.9,5.0,4977",GSM2475078: H9 ESCs TFIIIC ChIP-seq (TFIIIC-110) rep2; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIC Santa Cruz sc-81406,,,,
SRX2533323,hg38,TFs and others,GTF3C1,Pluripotent stem cell,hESC H9,,"23939856,44.3,11.9,1879",GSM2475079: Activin A TFIIIC ChIP-seq (TFIIIC-110) rep1; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIC Santa Cruz sc-81406,,,,
SRX2533324,hg38,TFs and others,GTF3C1,Pluripotent stem cell,hESC H9,,"27013737,44.7,16.2,582",GSM2475080: Activin A TFIIIC ChIP-seq (TFIIIC-110) rep2; Homo sapiens; ChIP-Seq,source_name=H9 ESCs,antibody=TFIIIC Santa Cruz sc-81406,,,SRX25346685,hg38
SRX2537515,hg38,TFs and others,BRD2,Epidermis,SK-MEL-147,,"106673134,90.0,31.9,47112",GSM2476356: NRAS metastatic melanoma ChIP-BRD2 JQ1(-) [SKmel147]; Homo sapiens; ChIP-Seq,source_name=Cell culture,cell line=SKmel147,passage=N/A,"antibodies=BRD2 (Bethyl Laboratories, A302-583A)",,
SRX2537516,hg38,TFs and others,BRD2,Epidermis,SK-MEL-147,,"108150386,92.7,35.6,33296",GSM2476357: NRAS metastatic melanoma ChIP-BRD2 JQ1 (+) [SKmel147]; Homo sapiens; ChIP-Seq,source_name=Cell culture,cell line=SKmel147,passage=N/A,"antibodies=BRD2 (Bethyl Laboratories, A302-583A)",,
SRX2537517,hg38,TFs and others,BRD4,Epidermis,SK-MEL-147,,"102631081,79.9,44.1,7421",GSM2476358: NRAS metastatic melanoma ChIP-BRD4 JQ1 (-) [SKmel147]; Homo sapiens; ChIP-Seq,source_name=Cell culture,cell line=SKmel147,passage=N/A,"antibodies=BRD4 (Bethyl Laboratories, A301-985A)",,
SRX2537518,hg38,TFs and others,BRD4,Epidermis,SK-MEL-147,,"149645484,90.5,38.2,13067",GSM2476359: NRAS metastatic melanoma ChIP-BRD4 JQ1 (+) [SKmel147]; Homo sapiens; ChIP-Seq,source_name=Cell culture,cell line=SKmel147,passage=N/A,"antibodies=BRD4 (Bethyl Laboratories, A301-985A)",,
SRX2537520,hg38,TFs and others,MED1,Epidermis,SK-MEL-147,,"121552561,82.4,31.6,2562",GSM2476361: NRAS metastatic melanoma ChIP-MED1 [SKmel147]; Homo sapiens; ChIP-Seq,source_name=Cell culture,cell line=SKmel147,passage=N/A,"antibodies=MED1 (Bethyl Laboratories, A300-793A)",,
SRX2541222,hg38,TFs and others,AR,Prostate,Prostate cancer cells,,"24900796,92.3,35.4,606",GSM2478567: LTAD Et ChIPed by AR; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h ethanol,chip antibody=AR (santacruz H-280),,
SRX2541227,hg38,TFs and others,AR,Prostate,LNCAP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"26837725,97.6,14.0,1215",GSM2478572: LNCaP DHT 1nM ChIPed by AR; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LNCaP cells,treatment=24h DHT 1 nM,chip antibody=AR (santacruz H-280),,
SRX2541229,hg38,TFs and others,AR,Prostate,Prostate cancer cells,,"26756683,96.8,14.6,1387",GSM2478574: LTAD DHT 1nM ChIPed by AR; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h DHT 1 nM,chip antibody=AR (santacruz H-280),,
SRX2541234,hg38,TFs and others,COBLL1,Prostate,Prostate cancer cells,,"175446037,98.8,83.7,2487",GSM2478579: LTAD Et ChIPed by COBLL1; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h ethanol,chip antibody=COBLL1 (Abcam#64465),,
SRX2541235,hg38,TFs and others,SFPQ,Prostate,Prostate cancer cells,,"173953381,98.7,58.9,2888",GSM2478580: LTAD Et ChIPed by PSF; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h ethanol,chip antibody=PSF,,
SRX2541237,hg38,TFs and others,COBLL1,Prostate,Prostate cancer cells,,"174536866,98.3,64.2,2379",GSM2478582: LTAD DHT ChIPed by COBLL1; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h DHT 10 nM,chip antibody=COBLL1 (Abcam#64465),,
SRX2541238,hg38,TFs and others,SFPQ,Prostate,Prostate cancer cells,,"180942212,97.3,77.6,2513",GSM2478583: LTAD DHT ChIPed by PSF; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h DHT 10 nM,chip antibody=PSF (sigma#WH0006421M2),,
SRX2541239,hg38,TFs and others,SFPQ,Prostate,Prostate cancer cells,,"184123139,98.6,64.7,2821",GSM2478584: LTAD siCTBP1-AS Et ChIPed by PSF; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h DHT 10 nM siCTBP1-AS treated,chip antibody=PSF (sigma#WH0006421M2),,
SRX2541240,hg38,TFs and others,SFPQ,Prostate,Prostate cancer cells,,"193979711,98.7,67.2,2948",GSM2478585: LTAD siCTBP1-AS DHT ChIPed by PSF; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h ethanol siCTBP1-AS treated,chip antibody=PSF (sigma#WH0006421M2),,
SRX2541242,hg38,TFs and others,AR,Prostate,VCaP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"32777743,97.8,34.6,8555",GSM2478587: VCaP-LTAD DHT ChIPed by AR; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=VCaP-LTAD cells,treatment=24h DHT 10 nM,chip antibody=AR (santacruz H-280),,
SRX2541243,hg38,TFs and others,AR,Prostate,VCaP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"36440380,96.5,31.3,8142",GSM2478588: VCaP-LTAD DHT 1nM ChIPed by AR; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=VCaP-LTAD cells,treatment=24h DHT 1 nM,chip antibody=AR (santacruz H-280),,
SRX2541246,hg38,TFs and others,AR,Prostate,Prostate cancer cells,,"41035475,89.0,15.2,40990",GSM2478591: LTAD siControl DHT ChIPed by AR; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h DHT 10 nM siControl treated,chip antibody=AR (santacruz H-280),,
SRX2541247,hg38,TFs and others,AR,Prostate,Prostate cancer cells,,"43318624,68.9,62.8,1438",GSM2478592: LTAD siCOBLL1 DHT ChIPed by AR; Homo sapiens; ChIP-Seq,source_name=prostate cancer cells,cell line=LTAD cells,treatment=24h DHT 10 nM siCOBLL1 treated,chip antibody=AR (santacruz H-280),,
SRX2545037,hg38,TFs and others,AR,Prostate,LNCAP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"27963806,98.2,1.9,1161",GSM2480800: AR veh repl1; Homo sapiens; ChIP-Seq,source_name=prostate,cell type=Prostate cancer cell line LNCaP,procedure=Chromatin IP against AR,chip antibody=AR (sc-816; Santa Cruz),,
SRX2545038,hg38,TFs and others,AR,Prostate,LNCAP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"20350196,95.6,2.4,13541",GSM2480801: AR r1881 repl1; Homo sapiens; ChIP-Seq,source_name=prostate,cell type=Prostate cancer cell line LNCaP,procedure=Chromatin IP against AR,chip antibody=AR (sc-816; Santa Cruz),,
SRX2545039,hg38,TFs and others,AR,Prostate,LNCAP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"24987295,97.5,1.9,13138",GSM2480802: AR veh repl2; Homo sapiens; ChIP-Seq,source_name=prostate,cell type=Prostate cancer cell line LNCaP,procedure=Chromatin IP against AR,chip antibody=AR (sc-816; Santa Cruz),,
